# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-04-22 18:06:03 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15290000 L SUSITNA R NR PALMER AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15290000
#            TS   parameter     statistic     Description
#           783       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=15290000&ts_ids=783]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	783_00060_00003	783_00060_00003_cd
USGS	15290000	1971-02-04	26.0	A
USGS	15290000	1971-02-05	26.0	A
USGS	15290000	1971-02-06	26.0	A
USGS	15290000	1971-02-07	26.0	A
USGS	15290000	1971-02-08	26.0	A
USGS	15290000	1971-02-09	26.0	A
USGS	15290000	1971-02-10	26.0	A
USGS	15290000	1971-02-11	24.0	A
USGS	15290000	1971-02-12	24.0	A
USGS	15290000	1971-02-13	24.0	A
USGS	15290000	1971-02-14	24.0	A
USGS	15290000	1971-02-15	24.0	A
USGS	15290000	1971-02-16	26.0	A
USGS	15290000	1971-02-17	26.0	A
USGS	15290000	1971-02-18	26.0	A
USGS	15290000	1971-02-19	26.0	A
USGS	15290000	1971-02-20	26.0	A
USGS	15290000	1971-02-21	22.0	A
USGS	15290000	1971-02-22	22.0	A
USGS	15290000	1971-02-23	22.0	A
USGS	15290000	1971-02-24	22.0	A
USGS	15290000	1971-02-25	22.0	A
USGS	15290000	1971-02-26	22.0	A
USGS	15290000	1971-02-27	22.0	A
USGS	15290000	1971-02-28	22.0	A
USGS	15290000	1971-03-01	20.0	A
USGS	15290000	1971-03-02	20.0	A
USGS	15290000	1971-03-03	20.0	A
USGS	15290000	1971-03-04	19.0	A
USGS	15290000	1971-03-05	19.0	A
USGS	15290000	1971-03-06	18.0	A
USGS	15290000	1971-03-07	18.0	A
USGS	15290000	1971-03-08	17.0	A
USGS	15290000	1971-03-09	17.0	A
USGS	15290000	1971-03-10	17.0	A
USGS	15290000	1971-03-11	17.0	A
USGS	15290000	1971-03-12	17.0	A
USGS	15290000	1971-03-13	17.0	A
USGS	15290000	1971-03-14	17.0	A
USGS	15290000	1971-03-15	17.0	A
USGS	15290000	1971-03-16	17.0	A
USGS	15290000	1971-03-17	17.0	A
USGS	15290000	1971-03-18	18.0	A
USGS	15290000	1971-03-19	19.0	A
USGS	15290000	1971-03-20	20.0	A
USGS	15290000	1971-03-21	20.0	A
USGS	15290000	1971-03-22	19.0	A
USGS	15290000	1971-03-23	19.0	A
USGS	15290000	1971-03-24	18.0	A
USGS	15290000	1971-03-25	18.0	A
USGS	15290000	1971-03-26	18.0	A
USGS	15290000	1971-03-27	18.0	A
USGS	15290000	1971-03-28	18.0	A
USGS	15290000	1971-03-29	18.0	A
USGS	15290000	1971-03-30	18.0	A
USGS	15290000	1971-03-31	18.0	A
USGS	15290000	1971-04-01	18.0	A
USGS	15290000	1971-04-02	18.0	A
USGS	15290000	1971-04-03	18.0	A
USGS	15290000	1971-04-04	18.0	A
USGS	15290000	1971-04-05	18.0	A
USGS	15290000	1971-04-06	18.0	A
USGS	15290000	1971-04-07	18.0	A
USGS	15290000	1971-04-08	18.0	A
USGS	15290000	1971-04-09	18.0	A
USGS	15290000	1971-04-10	18.0	A
USGS	15290000	1971-04-11	18.0	A
USGS	15290000	1971-04-12	18.0	A
USGS	15290000	1971-04-13	18.0	A
USGS	15290000	1971-04-14	18.0	A
USGS	15290000	1971-04-15	18.0	A
USGS	15290000	1971-04-16	18.0	A
USGS	15290000	1971-04-17	18.0	A
USGS	15290000	1971-04-18	18.0	A
USGS	15290000	1971-04-19	18.0	A
USGS	15290000	1971-04-20	18.0	A
USGS	15290000	1971-04-21	18.0	A
USGS	15290000	1971-04-22	18.0	A
USGS	15290000	1971-04-23	19.0	A
USGS	15290000	1971-04-24	19.0	A
USGS	15290000	1971-04-25	19.0	A
USGS	15290000	1971-04-26	19.0	A
USGS	15290000	1971-04-27	19.0	A
USGS	15290000	1971-04-28	19.0	A
USGS	15290000	1971-04-29	19.0	A
USGS	15290000	1971-04-30	19.0	A
USGS	15290000	1971-05-01	19.0	A
USGS	15290000	1971-05-02	19.0	A
USGS	15290000	1971-05-03	19.0	A
USGS	15290000	1971-05-04	20.0	A
USGS	15290000	1971-05-05	21.0	A
USGS	15290000	1971-05-06	24.0	A
USGS	15290000	1971-05-07	25.0	A
USGS	15290000	1971-05-08	23.0	A
USGS	15290000	1971-05-09	23.0	A
USGS	15290000	1971-05-10	25.0	A
USGS	15290000	1971-05-11	30.0	A
USGS	15290000	1971-05-12	38.0	A
USGS	15290000	1971-05-13	49.0	A
USGS	15290000	1971-05-14	38.0	A
USGS	15290000	1971-05-15	37.0	A
USGS	15290000	1971-05-16	41.0	A
USGS	15290000	1971-05-17	43.0	A
USGS	15290000	1971-05-18	46.0	A
USGS	15290000	1971-05-19	66.0	A
USGS	15290000	1971-05-20	68.0	A
USGS	15290000	1971-05-21	68.0	A
USGS	15290000	1971-05-22	74.0	A
USGS	15290000	1971-05-23	69.0	A
USGS	15290000	1971-05-24	85.0	A
USGS	15290000	1971-05-25	104	A
USGS	15290000	1971-05-26	105	A
USGS	15290000	1971-05-27	90.0	A
USGS	15290000	1971-05-28	91.0	A
USGS	15290000	1971-05-29	98.0	A
USGS	15290000	1971-05-30	94.0	A
USGS	15290000	1971-05-31	88.0	A
USGS	15290000	1971-06-01	90.0	A
USGS	15290000	1971-06-02	91.0	A
USGS	15290000	1971-06-03	109	A
USGS	15290000	1971-06-04	159	A
USGS	15290000	1971-06-05	246	A
USGS	15290000	1971-06-06	342	A
USGS	15290000	1971-06-07	390	A
USGS	15290000	1971-06-08	382	A
USGS	15290000	1971-06-09	414	A
USGS	15290000	1971-06-10	495	A
USGS	15290000	1971-06-11	515	A
USGS	15290000	1971-06-12	510	A
USGS	15290000	1971-06-13	550	A
USGS	15290000	1971-06-14	575	A
USGS	15290000	1971-06-15	590	A
USGS	15290000	1971-06-16	585	A
USGS	15290000	1971-06-17	555	A
USGS	15290000	1971-06-18	500	A
USGS	15290000	1971-06-19	560	A
USGS	15290000	1971-06-20	736	A
USGS	15290000	1971-06-21	860	A
USGS	15290000	1971-06-22	853	A
USGS	15290000	1971-06-23	1150	A
USGS	15290000	1971-06-24	1680	A
USGS	15290000	1971-06-25	1600	A
USGS	15290000	1971-06-26	1520	A
USGS	15290000	1971-06-27	1390	A
USGS	15290000	1971-06-28	1080	A
USGS	15290000	1971-06-29	909	A
USGS	15290000	1971-06-30	825	A
USGS	15290000	1971-07-01	605	A
USGS	15290000	1971-07-02	530	A
USGS	15290000	1971-07-03	530	A
USGS	15290000	1971-07-04	624	A
USGS	15290000	1971-07-05	760	A
USGS	15290000	1971-07-06	766	A
USGS	15290000	1971-07-07	760	A
USGS	15290000	1971-07-08	895	A
USGS	15290000	1971-07-09	853	A
USGS	15290000	1971-07-10	895	A
USGS	15290000	1971-07-11	867	A
USGS	15290000	1971-07-12	760	A
USGS	15290000	1971-07-13	1370	A
USGS	15290000	1971-07-14	1250	A
USGS	15290000	1971-07-15	832	A
USGS	15290000	1971-07-16	682	A
USGS	15290000	1971-07-17	590	A
USGS	15290000	1971-07-18	515	A
USGS	15290000	1971-07-19	460	A
USGS	15290000	1971-07-20	485	A
USGS	15290000	1971-07-21	410	A
USGS	15290000	1971-07-22	336	A
USGS	15290000	1971-07-23	311	A
USGS	15290000	1971-07-24	320	A
USGS	15290000	1971-07-25	370	A
USGS	15290000	1971-07-26	382	A
USGS	15290000	1971-07-27	370	A
USGS	15290000	1971-07-28	398	A
USGS	15290000	1971-07-29	370	A
USGS	15290000	1971-07-30	356	A
USGS	15290000	1971-07-31	640	A
USGS	15290000	1971-08-01	530	A
USGS	15290000	1971-08-02	480	A
USGS	15290000	1971-08-03	423	A
USGS	15290000	1971-08-04	370	A
USGS	15290000	1971-08-05	346	A
USGS	15290000	1971-08-06	658	A
USGS	15290000	1971-08-07	1060	A
USGS	15290000	1971-08-08	2330	A
USGS	15290000	1971-08-09	4550	A
USGS	15290000	1971-08-10	5040	A
USGS	15290000	1971-08-11	2070	A
USGS	15290000	1971-08-12	1410	A
USGS	15290000	1971-08-13	1180	A
USGS	15290000	1971-08-14	978	A
USGS	15290000	1971-08-15	722	A
USGS	15290000	1971-08-16	615	A
USGS	15290000	1971-08-17	536	A
USGS	15290000	1971-08-18	482	A
USGS	15290000	1971-08-19	474	A
USGS	15290000	1971-08-20	444	A
USGS	15290000	1971-08-21	400	A
USGS	15290000	1971-08-22	356	A
USGS	15290000	1971-08-23	328	A
USGS	15290000	1971-08-24	338	A
USGS	15290000	1971-08-25	359	A
USGS	15290000	1971-08-26	359	A
USGS	15290000	1971-08-27	304	A
USGS	15290000	1971-08-28	274	A
USGS	15290000	1971-08-29	256	A
USGS	15290000	1971-08-30	248	A
USGS	15290000	1971-08-31	245	A
USGS	15290000	1971-09-01	259	A
USGS	15290000	1971-09-02	298	A
USGS	15290000	1971-09-03	250	A
USGS	15290000	1971-09-04	230	A
USGS	15290000	1971-09-05	262	A
USGS	15290000	1971-09-06	274	A
USGS	15290000	1971-09-07	235	A
USGS	15290000	1971-09-08	218	A
USGS	15290000	1971-09-09	205	A
USGS	15290000	1971-09-10	194	A
USGS	15290000	1971-09-11	184	A
USGS	15290000	1971-09-12	174	A
USGS	15290000	1971-09-13	166	A
USGS	15290000	1971-09-14	164	A
USGS	15290000	1971-09-15	151	A
USGS	15290000	1971-09-16	146	A
USGS	15290000	1971-09-17	142	A
USGS	15290000	1971-09-18	134	A
USGS	15290000	1971-09-19	129	A
USGS	15290000	1971-09-20	132	A
USGS	15290000	1971-09-21	186	A
USGS	15290000	1971-09-22	178	A
USGS	15290000	1971-09-23	151	A
USGS	15290000	1971-09-24	144	A
USGS	15290000	1971-09-25	134	A
USGS	15290000	1971-09-26	129	A
USGS	15290000	1971-09-27	120	A
USGS	15290000	1971-09-28	110	A
USGS	15290000	1971-09-29	110	A
USGS	15290000	1971-09-30	110	A
USGS	15290000	1971-10-01	105	A
USGS	15290000	1971-10-02	110	A
USGS	15290000	1971-10-03	115	A
USGS	15290000	1971-10-04	110	A
USGS	15290000	1971-10-05	110	A
USGS	15290000	1971-10-06	110	A
USGS	15290000	1971-10-07	105	A
USGS	15290000	1971-10-08	105	A
USGS	15290000	1971-10-09	100	A
USGS	15290000	1971-10-10	100	A
USGS	15290000	1971-10-11	95.0	A
USGS	15290000	1971-10-12	95.0	A
USGS	15290000	1971-10-13	90.0	A
USGS	15290000	1971-10-14	85.0	A
USGS	15290000	1971-10-15	90.0	A
USGS	15290000	1971-10-16	95.0	A
USGS	15290000	1971-10-17	95.0	A
USGS	15290000	1971-10-18	90.0	A
USGS	15290000	1971-10-19	90.0	A
USGS	15290000	1971-10-20	85.0	A
USGS	15290000	1971-10-21	85.0	A
USGS	15290000	1971-10-22	85.0	A
USGS	15290000	1971-10-23	85.0	A
USGS	15290000	1971-10-24	80.0	A
USGS	15290000	1971-10-25	80.0	A
USGS	15290000	1971-10-26	80.0	A
USGS	15290000	1971-10-27	80.0	A
USGS	15290000	1971-10-28	80.0	A
USGS	15290000	1971-10-29	75.0	A
USGS	15290000	1971-10-30	75.0	A
USGS	15290000	1971-10-31	75.0	A
USGS	15290000	1971-11-01	75.0	A
USGS	15290000	1971-11-02	75.0	A
USGS	15290000	1971-11-03	75.0	A
USGS	15290000	1971-11-04	75.0	A
USGS	15290000	1971-11-05	75.0	A
USGS	15290000	1971-11-06	70.0	A
USGS	15290000	1971-11-07	70.0	A
USGS	15290000	1971-11-08	70.0	A
USGS	15290000	1971-11-09	70.0	A
USGS	15290000	1971-11-10	70.0	A
USGS	15290000	1971-11-11	70.0	A
USGS	15290000	1971-11-12	70.0	A
USGS	15290000	1971-11-13	70.0	A
USGS	15290000	1971-11-14	70.0	A
USGS	15290000	1971-11-15	70.0	A
USGS	15290000	1971-11-16	65.0	A
USGS	15290000	1971-11-17	65.0	A
USGS	15290000	1971-11-18	65.0	A
USGS	15290000	1971-11-19	65.0	A
USGS	15290000	1971-11-20	65.0	A
USGS	15290000	1971-11-21	60.0	A
USGS	15290000	1971-11-22	60.0	A
USGS	15290000	1971-11-23	55.0	A
USGS	15290000	1971-11-24	55.0	A
USGS	15290000	1971-11-25	50.0	A
USGS	15290000	1971-11-26	50.0	A
USGS	15290000	1971-11-27	50.0	A
USGS	15290000	1971-11-28	48.0	A
USGS	15290000	1971-11-29	46.0	A
USGS	15290000	1971-11-30	44.0	A
USGS	15290000	1971-12-01	44.0	A
USGS	15290000	1971-12-02	42.0	A
USGS	15290000	1971-12-03	42.0	A
USGS	15290000	1971-12-04	40.0	A
USGS	15290000	1971-12-05	40.0	A
USGS	15290000	1971-12-06	38.0	A
USGS	15290000	1971-12-07	38.0	A
USGS	15290000	1971-12-08	36.0	A
USGS	15290000	1971-12-09	36.0	A
USGS	15290000	1971-12-10	36.0	A
USGS	15290000	1971-12-11	36.0	A
USGS	15290000	1971-12-12	36.0	A
USGS	15290000	1971-12-13	35.0	A
USGS	15290000	1971-12-14	35.0	A
USGS	15290000	1971-12-15	35.0	A
USGS	15290000	1971-12-16	35.0	A
USGS	15290000	1971-12-17	35.0	A
USGS	15290000	1971-12-18	35.0	A
USGS	15290000	1971-12-19	32.0	A
USGS	15290000	1971-12-20	32.0	A
USGS	15290000	1971-12-21	32.0	A
USGS	15290000	1971-12-22	32.0	A
USGS	15290000	1971-12-23	32.0	A
USGS	15290000	1971-12-24	32.0	A
USGS	15290000	1971-12-25	32.0	A
USGS	15290000	1971-12-26	32.0	A
USGS	15290000	1971-12-27	32.0	A
USGS	15290000	1971-12-28	32.0	A
USGS	15290000	1971-12-29	32.0	A
USGS	15290000	1971-12-30	32.0	A
USGS	15290000	1971-12-31	32.0	A
USGS	15290000	1972-01-01	32.0	A
USGS	15290000	1972-01-02	32.0	A
USGS	15290000	1972-01-03	32.0	A
USGS	15290000	1972-01-04	32.0	A
USGS	15290000	1972-01-05	32.0	A
USGS	15290000	1972-01-06	31.0	A
USGS	15290000	1972-01-07	31.0	A
USGS	15290000	1972-01-08	31.0	A
USGS	15290000	1972-01-09	31.0	A
USGS	15290000	1972-01-10	31.0	A
USGS	15290000	1972-01-11	31.0	A
USGS	15290000	1972-01-12	31.0	A
USGS	15290000	1972-01-13	31.0	A
USGS	15290000	1972-01-14	31.0	A
USGS	15290000	1972-01-15	31.0	A
USGS	15290000	1972-01-16	31.0	A
USGS	15290000	1972-01-17	31.0	A
USGS	15290000	1972-01-18	31.0	A
USGS	15290000	1972-01-19	31.0	A
USGS	15290000	1972-01-20	31.0	A
USGS	15290000	1972-01-21	31.0	A
USGS	15290000	1972-01-22	31.0	A
USGS	15290000	1972-01-23	31.0	A
USGS	15290000	1972-01-24	31.0	A
USGS	15290000	1972-01-25	31.0	A
USGS	15290000	1972-01-26	31.0	A
USGS	15290000	1972-01-27	31.0	A
USGS	15290000	1972-01-28	31.0	A
USGS	15290000	1972-01-29	31.0	A
USGS	15290000	1972-01-30	31.0	A
USGS	15290000	1972-01-31	31.0	A
USGS	15290000	1972-02-01	31.0	A
USGS	15290000	1972-02-02	31.0	A
USGS	15290000	1972-02-03	31.0	A
USGS	15290000	1972-02-04	31.0	A
USGS	15290000	1972-02-05	31.0	A
USGS	15290000	1972-02-06	29.0	A
USGS	15290000	1972-02-07	29.0	A
USGS	15290000	1972-02-08	29.0	A
USGS	15290000	1972-02-09	28.0	A
USGS	15290000	1972-02-10	28.0	A
USGS	15290000	1972-02-11	26.0	A
USGS	15290000	1972-02-12	26.0	A
USGS	15290000	1972-02-13	26.0	A
USGS	15290000	1972-02-14	24.0	A
USGS	15290000	1972-02-15	24.0	A
USGS	15290000	1972-02-16	24.0	A
USGS	15290000	1972-02-17	24.0	A
USGS	15290000	1972-02-18	24.0	A
USGS	15290000	1972-02-19	24.0	A
USGS	15290000	1972-02-20	24.0	A
USGS	15290000	1972-02-21	23.0	A
USGS	15290000	1972-02-22	23.0	A
USGS	15290000	1972-02-23	23.0	A
USGS	15290000	1972-02-24	23.0	A
USGS	15290000	1972-02-25	23.0	A
USGS	15290000	1972-02-26	23.0	A
USGS	15290000	1972-02-27	23.0	A
USGS	15290000	1972-02-28	23.0	A
USGS	15290000	1972-02-29	23.0	A
USGS	15290000	1972-03-01	23.0	A
USGS	15290000	1972-03-02	23.0	A
USGS	15290000	1972-03-03	22.0	A
USGS	15290000	1972-03-04	22.0	A
USGS	15290000	1972-03-05	22.0	A
USGS	15290000	1972-03-06	22.0	A
USGS	15290000	1972-03-07	21.0	A
USGS	15290000	1972-03-08	21.0	A
USGS	15290000	1972-03-09	21.0	A
USGS	15290000	1972-03-10	21.0	A
USGS	15290000	1972-03-11	21.0	A
USGS	15290000	1972-03-12	20.0	A
USGS	15290000	1972-03-13	20.0	A
USGS	15290000	1972-03-14	20.0	A
USGS	15290000	1972-03-15	20.0	A
USGS	15290000	1972-03-16	20.0	A
USGS	15290000	1972-03-17	19.0	A
USGS	15290000	1972-03-18	19.0	A
USGS	15290000	1972-03-19	19.0	A
USGS	15290000	1972-03-20	19.0	A
USGS	15290000	1972-03-21	19.0	A
USGS	15290000	1972-03-22	18.0	A
USGS	15290000	1972-03-23	18.0	A
USGS	15290000	1972-03-24	18.0	A
USGS	15290000	1972-03-25	18.0	A
USGS	15290000	1972-03-26	18.0	A
USGS	15290000	1972-03-27	17.0	A
USGS	15290000	1972-03-28	17.0	A
USGS	15290000	1972-03-29	17.0	A
USGS	15290000	1972-03-30	17.0	A
USGS	15290000	1972-03-31	17.0	A
USGS	15290000	1972-04-01	17.0	A
USGS	15290000	1972-04-02	17.0	A
USGS	15290000	1972-04-03	17.0	A
USGS	15290000	1972-04-04	17.0	A
USGS	15290000	1972-04-05	17.0	A
USGS	15290000	1972-04-06	16.0	A
USGS	15290000	1972-04-07	16.0	A
USGS	15290000	1972-04-08	16.0	A
USGS	15290000	1972-04-09	16.0	A
USGS	15290000	1972-04-10	16.0	A
USGS	15290000	1972-04-11	16.0	A
USGS	15290000	1972-04-12	16.0	A
USGS	15290000	1972-04-13	17.0	A
USGS	15290000	1972-04-14	17.0	A
USGS	15290000	1972-04-15	17.0	A
USGS	15290000	1972-04-16	17.0	A
USGS	15290000	1972-04-17	17.0	A
USGS	15290000	1972-04-18	17.0	A
USGS	15290000	1972-04-19	17.0	A
USGS	15290000	1972-04-20	18.0	A
USGS	15290000	1972-04-21	18.0	A
USGS	15290000	1972-04-22	18.0	A
USGS	15290000	1972-04-23	18.0	A
USGS	15290000	1972-04-24	18.0	A
USGS	15290000	1972-04-25	19.0	A
USGS	15290000	1972-04-26	20.0	A
USGS	15290000	1972-04-27	20.0	A
USGS	15290000	1972-04-28	22.0	A
USGS	15290000	1972-04-29	24.0	A
USGS	15290000	1972-04-30	28.0	A
USGS	15290000	1972-05-01	34.0	A
USGS	15290000	1972-05-02	38.0	A
USGS	15290000	1972-05-03	44.0	A
USGS	15290000	1972-05-04	50.0	A
USGS	15290000	1972-05-05	60.0	A
USGS	15290000	1972-05-06	70.0	A
USGS	15290000	1972-05-07	90.0	A
USGS	15290000	1972-05-08	100	A
USGS	15290000	1972-05-09	110	A
USGS	15290000	1972-05-10	110	A
USGS	15290000	1972-05-11	100	A
USGS	15290000	1972-05-12	90.0	A
USGS	15290000	1972-05-13	80.0	A
USGS	15290000	1972-05-14	75.0	A
USGS	15290000	1972-05-15	75.0	A
USGS	15290000	1972-05-16	80.0	A
USGS	15290000	1972-05-17	75.0	A
USGS	15290000	1972-05-18	76.0	A
USGS	15290000	1972-05-19	86.0	A
USGS	15290000	1972-05-20	91.0	A
USGS	15290000	1972-05-21	83.0	A
USGS	15290000	1972-05-22	94.0	A
USGS	15290000	1972-05-23	111	A
USGS	15290000	1972-05-24	122	A
USGS	15290000	1972-05-25	129	A
USGS	15290000	1972-05-26	146	A
USGS	15290000	1972-05-27	170	A
USGS	15290000	1972-05-28	190	A
USGS	15290000	1972-05-29	150	A
USGS	15290000	1972-05-30	300	A
USGS	15290000	1972-05-31	600	A
USGS	15290000	1972-06-01	570	A
USGS	15290000	1972-06-02	478	A
USGS	15290000	1972-06-03	376	A
USGS	15290000	1972-06-04	356	A
USGS	15290000	1972-06-05	366	A
USGS	15290000	1972-06-06	376	A
USGS	15290000	1972-06-07	345	A
USGS	15290000	1972-06-08	396	A
USGS	15290000	1972-06-09	487	A
USGS	15290000	1972-06-10	575	A
USGS	15290000	1972-06-11	776	A
USGS	15290000	1972-06-12	1180	A
USGS	15290000	1972-06-13	1710	A
USGS	15290000	1972-06-14	1680	A
USGS	15290000	1972-06-15	1700	A
USGS	15290000	1972-06-16	1850	A
USGS	15290000	1972-06-17	1390	A
USGS	15290000	1972-06-18	1070	A
USGS	15290000	1972-06-19	858	A
USGS	15290000	1972-06-20	800	A
USGS	15290000	1972-06-21	942	A
USGS	15290000	1972-06-22	949	A
USGS	15290000	1972-06-23	1010	A
USGS	15290000	1972-06-24	963	A
USGS	15290000	1972-06-25	970	A
USGS	15290000	1972-06-26	907	A
USGS	15290000	1972-06-27	900	A
USGS	15290000	1972-06-28	865	A
USGS	15290000	1972-06-29	794	A
USGS	15290000	1972-06-30	879	A
USGS	15290000	1972-07-01	900	A
USGS	15290000	1972-07-02	1040	A
USGS	15290000	1972-07-03	1170	A
USGS	15290000	1972-07-04	1350	A
USGS	15290000	1972-07-05	1490	A
USGS	15290000	1972-07-06	1490	A
USGS	15290000	1972-07-07	1300	A
USGS	15290000	1972-07-08	1200	A
USGS	15290000	1972-07-09	1090	A
USGS	15290000	1972-07-10	921	A
USGS	15290000	1972-07-11	879	A
USGS	15290000	1972-07-12	844	A
USGS	15290000	1972-07-13	758	A
USGS	15290000	1972-07-14	615	A
USGS	15290000	1972-07-15	528	A
USGS	15290000	1972-07-16	478	A
USGS	15290000	1972-07-17	416	A
USGS	15290000	1972-07-18	380	A
USGS	15290000	1972-07-19	625	A
USGS	15290000	1972-07-20	740	A
USGS	15290000	1972-07-21	585	A
USGS	15290000	1972-07-22	496	A
USGS	15290000	1972-07-23	452	A
USGS	15290000	1972-07-24	474	A
USGS	15290000	1972-07-25	412	A
USGS	15290000	1972-07-26	440	A
USGS	15290000	1972-07-27	408	A
USGS	15290000	1972-07-28	428	A
USGS	15290000	1972-07-29	388	A
USGS	15290000	1972-07-30	373	A
USGS	15290000	1972-07-31	376	A
USGS	15290000	1972-08-01	373	A
USGS	15290000	1972-08-02	362	A
USGS	15290000	1972-08-03	366	A
USGS	15290000	1972-08-04	362	A
USGS	15290000	1972-08-05	356	A
USGS	15290000	1972-08-06	352	A
USGS	15290000	1972-08-07	331	A
USGS	15290000	1972-08-08	301	A
USGS	15290000	1972-08-09	300	A
USGS	15290000	1972-08-10	300	A
USGS	15290000	1972-08-11	320	A
USGS	15290000	1972-08-12	340	A
USGS	15290000	1972-08-13	320	A
USGS	15290000	1972-08-14	300	A
USGS	15290000	1972-08-15	300	A
USGS	15290000	1972-08-16	320	A
USGS	15290000	1972-08-17	330	A
USGS	15290000	1972-08-18	340	A
USGS	15290000	1972-08-19	350	A
USGS	15290000	1972-08-20	360	A
USGS	15290000	1972-08-21	340	A
USGS	15290000	1972-08-22	320	A
USGS	15290000	1972-08-23	300	A
USGS	15290000	1972-08-24	280	A
USGS	15290000	1972-08-25	260	A
USGS	15290000	1972-08-26	220	A
USGS	15290000	1972-08-27	200	A
USGS	15290000	1972-08-28	170	A
USGS	15290000	1972-08-29	151	A
USGS	15290000	1972-08-30	151	A
USGS	15290000	1972-08-31	144	A
USGS	15290000	1972-09-01	142	A
USGS	15290000	1972-09-02	146	A
USGS	15290000	1972-09-03	151	A
USGS	15290000	1972-09-04	146	A
USGS	15290000	1972-09-05	134	A
USGS	15290000	1972-09-06	128	A
USGS	15290000	1972-09-07	140	A
USGS	15290000	1972-09-08	158	A
USGS	15290000	1972-09-09	321	A
USGS	15290000	1972-09-10	570	A
USGS	15290000	1972-09-11	366	A
USGS	15290000	1972-09-12	1540	A
USGS	15290000	1972-09-13	1410	A
USGS	15290000	1972-09-14	1030	A
USGS	15290000	1972-09-15	837	A
USGS	15290000	1972-09-16	635	A
USGS	15290000	1972-09-17	510	A
USGS	15290000	1972-09-18	408	A
USGS	15290000	1972-09-19	348	A
USGS	15290000	1972-09-20	304	A
USGS	15290000	1972-09-21	274	A
USGS	15290000	1972-09-22	253	A
USGS	15290000	1972-09-23	230	A
USGS	15290000	1972-09-24	215	A
USGS	15290000	1972-09-25	200	A
USGS	15290000	1972-09-26	277	A
USGS	15290000	1972-09-27	230	A
USGS	15290000	1972-09-28	228	A
USGS	15290000	1972-09-29	448	A
USGS	15290000	1972-09-30	481	A
USGS	15290000	1972-10-01	331	A
USGS	15290000	1972-10-02	298	A
USGS	15290000	1972-10-03	253	A
USGS	15290000	1972-10-04	238	A
USGS	15290000	1972-10-05	250	A
USGS	15290000	1972-10-06	242	A
USGS	15290000	1972-10-07	210	A
USGS	15290000	1972-10-08	190	A
USGS	15290000	1972-10-09	186	A
USGS	15290000	1972-10-10	180	A
USGS	15290000	1972-10-11	190	A
USGS	15290000	1972-10-12	172	A
USGS	15290000	1972-10-13	170	A
USGS	15290000	1972-10-14	295	A
USGS	15290000	1972-10-15	274	A
USGS	15290000	1972-10-16	295	A
USGS	15290000	1972-10-17	286	A
USGS	15290000	1972-10-18	256	A
USGS	15290000	1972-10-19	230	A
USGS	15290000	1972-10-20	220	A
USGS	15290000	1972-10-21	205	A
USGS	15290000	1972-10-22	192	A
USGS	15290000	1972-10-23	186	A
USGS	15290000	1972-10-24	168	A
USGS	15290000	1972-10-25	164	A
USGS	15290000	1972-10-26	162	A
USGS	15290000	1972-10-27	142	A
USGS	15290000	1972-10-28	140	A
USGS	15290000	1972-10-29	130	A
USGS	15290000	1972-10-30	120	A
USGS	15290000	1972-10-31	120	A
USGS	15290000	1972-11-01	100	A
USGS	15290000	1972-11-02	100	A
USGS	15290000	1972-11-03	100	A
USGS	15290000	1972-11-04	100	A
USGS	15290000	1972-11-05	100	A
USGS	15290000	1972-11-06	90.0	A
USGS	15290000	1972-11-07	90.0	A
USGS	15290000	1972-11-08	90.0	A
USGS	15290000	1972-11-09	90.0	A
USGS	15290000	1972-11-10	90.0	A
USGS	15290000	1972-11-11	90.0	A
USGS	15290000	1972-11-12	90.0	A
USGS	15290000	1972-11-13	80.0	A
USGS	15290000	1972-11-14	80.0	A
USGS	15290000	1972-11-15	80.0	A
USGS	15290000	1972-11-16	80.0	A
USGS	15290000	1972-11-17	80.0	A
USGS	15290000	1972-11-18	70.0	A
USGS	15290000	1972-11-19	70.0	A
USGS	15290000	1972-11-20	70.0	A
USGS	15290000	1972-11-21	70.0	A
USGS	15290000	1972-11-22	70.0	A
USGS	15290000	1972-11-23	70.0	A
USGS	15290000	1972-11-24	65.0	A
USGS	15290000	1972-11-25	65.0	A
USGS	15290000	1972-11-26	65.0	A
USGS	15290000	1972-11-27	65.0	A
USGS	15290000	1972-11-28	65.0	A
USGS	15290000	1972-11-29	65.0	A
USGS	15290000	1972-11-30	65.0	A
