"site","date","year","jday","timing","resid.sig","peak"
"CANOE RIVER NEAR BEAUVAL",2009-08-05,2009,217,79,0.191016093685543,138
"CANOE RIVER NEAR BEAUVAL",2010-04-15,2010,105,-33,0.255415562454836,138
"CANOE RIVER NEAR BEAUVAL",2011-08-11,2011,223,85,0.374721219080858,138
"CANOE RIVER NEAR BEAUVAL",2012-04-13,2012,104,-34,0.254145750417421,138
"CANOE RIVER NEAR BEAUVAL",2013-07-19,2013,200,62,0.330775209717682,138
"CANOE RIVER NEAR BEAUVAL",2014-06-23,2014,174,36,0.589193189580267,138
"CANOE RIVER NEAR BEAUVAL",2015-04-11,2015,101,-37,0.286320618975217,138
"CANOE RIVER NEAR BEAUVAL",2016-04-17,2016,108,-30,0.0968923573304659,138
"CANOE RIVER NEAR BEAUVAL",2017-07-25,2017,206,68,0.504104389306796,138
"CANOE RIVER NEAR BEAUVAL",2018-03-01,2018,60,-78,0.268423022254677,138
"CANOE RIVER NEAR BEAUVAL",2019-09-24,2019,267,129,0.308734888353442,138
"CANOE RIVER NEAR BEAUVAL",2020-05-02,2020,123,-15,0.20376180634537,138
"CANOE RIVER NEAR BEAUVAL",2021-04-16,2021,106,-32,0.304116541002432,138
"CANOE RIVER NEAR BEAUVAL",2022-06-29,2022,180,42,0.258721271080629,138
"HAULTAIN RIVER ABOVE NORBERT RIVER",2000-08-14,2000,227,71,0.390329481141974,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2001-04-30,2001,120,-36,0.235666355718591,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2002-08-22,2002,234,78,0.156959677791278,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2003-04-25,2003,115,-41,0.206061097592929,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2004-06-17,2004,169,13,0.41234380654276,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2005-04-26,2005,116,-40,0.558466748560891,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2006-08-17,2006,229,73,0.297048426980324,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2007-04-23,2007,113,-43,0.304313481935184,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2008-05-09,2008,130,-26,0.306802260188966,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2009-07-24,2009,205,49,0.371900094731009,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2010-04-18,2010,108,-48,0.241262669518645,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2011-07-24,2011,205,49,0.0877414548878717,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2012-10-25,2012,299,143,0.262530766621189,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2013-07-05,2013,186,30,0.197896314639057,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2014-06-12,2014,163,7,0.184572106093713,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2015-04-21,2015,111,-45,0.0465478489275314,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2016-10-30,2016,304,148,0.251887673114217,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2017-10-31,2017,304,148,0.164474147691976,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2018-05-02,2018,122,-34,0.406901990996669,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2019-08-22,2019,234,78,0.3435655081253,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2020-08-18,2020,231,75,0.28012694277908,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2021-05-23,2021,143,-13,0.247694671050904,156
"HAULTAIN RIVER ABOVE NORBERT RIVER",2022-05-12,2022,132,-24,0.214024669373254,156
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2000-10-19,2000,293,76,0.0303061756132507,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2001-03-01,2001,60,-157,0.0192905231698569,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2002-10-31,2002,304,87,-0.0208838440608361,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2003-03-03,2003,62,-155,-0.0275318462717897,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2004-07-04,2004,186,-31,0.0395269518443095,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2005-05-31,2005,151,-66,0.154780529439265,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2006-03-04,2006,63,-154,0.116736321416776,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2007-05-17,2007,137,-80,0.108115478075744,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2008-06-03,2008,155,-62,0.0802774440047623,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2009-08-06,2009,218,1,0.08704903049585,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2010-03-03,2010,62,-155,0.00902552155853364,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2011-08-19,2011,231,14,0.0573960340610007,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2012-10-30,2012,304,87,0.0476969086762549,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2013-07-16,2013,197,-20,0.0779731916380981,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2014-06-22,2014,173,-44,0.0663042488585361,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2015-03-16,2015,75,-142,-0.010373085388797,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2016-10-30,2016,304,87,-0.0474923349797317,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2017-06-07,2017,158,-59,0.0770789435987849,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2018-05-13,2018,133,-84,0.0640675176057512,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2019-10-08,2019,281,64,0.0288870748447829,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2020-09-02,2020,246,29,0.088398389446223,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2021-03-03,2021,62,-155,0.0633129107329207,217
"CHURCHILL RIVER ABOVE OTTER RAPIDS",2022-07-02,2022,183,-34,0.0171355670809237,217
"GEIKIE RIVER BELOW WHEELER RIVER",2000-05-01,2000,122,-30,0.121110347732126,152
"GEIKIE RIVER BELOW WHEELER RIVER",2001-09-30,2001,273,121,0.0945271468658804,152
"GEIKIE RIVER BELOW WHEELER RIVER",2002-08-08,2002,220,68,0.180445714908961,152
"GEIKIE RIVER BELOW WHEELER RIVER",2003-04-28,2003,118,-34,0.151493488083456,152
"GEIKIE RIVER BELOW WHEELER RIVER",2004-06-19,2004,171,19,0.0856240380463229,152
"GEIKIE RIVER BELOW WHEELER RIVER",2005-04-27,2005,117,-35,0.207785543920536,152
"GEIKIE RIVER BELOW WHEELER RIVER",2006-04-16,2006,106,-46,0.138923810536224,152
"GEIKIE RIVER BELOW WHEELER RIVER",2007-05-01,2007,121,-31,0.185219630744454,152
"GEIKIE RIVER BELOW WHEELER RIVER",2008-05-19,2008,140,-12,0.080939348195423,152
"GEIKIE RIVER BELOW WHEELER RIVER",2009-07-24,2009,205,53,0.186199361434273,152
"GEIKIE RIVER BELOW WHEELER RIVER",2010-04-19,2010,109,-43,0.14636337061271,152
"GEIKIE RIVER BELOW WHEELER RIVER",2011-08-25,2011,237,85,0.0484868708187021,152
"GEIKIE RIVER BELOW WHEELER RIVER",2012-05-08,2012,129,-23,0.0910769462672305,152
"GEIKIE RIVER BELOW WHEELER RIVER",2013-05-13,2013,133,-19,0.0903266798279283,152
"GEIKIE RIVER BELOW WHEELER RIVER",2014-06-13,2014,164,12,0.126465789829031,152
"GEIKIE RIVER BELOW WHEELER RIVER",2015-04-21,2015,111,-41,0.0232903058552953,152
"GEIKIE RIVER BELOW WHEELER RIVER",2016-08-05,2016,218,66,0.106979266364956,152
"GEIKIE RIVER BELOW WHEELER RIVER",2017-05-09,2017,129,-23,0.144326277851275,152
"GEIKIE RIVER BELOW WHEELER RIVER",2018-07-27,2018,208,56,0.223128110840035,152
"GEIKIE RIVER BELOW WHEELER RIVER",2019-08-25,2019,237,85,0.162206074941391,152
"GEIKIE RIVER BELOW WHEELER RIVER",2020-06-20,2020,172,20,0.234171786904671,152
"GEIKIE RIVER BELOW WHEELER RIVER",2021-03-25,2021,84,-68,0.167841167068682,152
"GEIKIE RIVER BELOW WHEELER RIVER",2022-05-13,2022,133,-19,0.147871599684915,152
"WHEELER RIVER BELOW RUSSELL LAKE",2000-10-02,2000,276,120,0.0504800986482973,156
"WHEELER RIVER BELOW RUSSELL LAKE",2001-10-01,2001,274,118,0.0655237971721788,156
"WHEELER RIVER BELOW RUSSELL LAKE",2002-09-10,2002,253,97,0.162881632457816,156
"WHEELER RIVER BELOW RUSSELL LAKE",2003-04-29,2003,119,-37,0.106434627864541,156
"WHEELER RIVER BELOW RUSSELL LAKE",2004-03-09,2004,69,-87,0.11687261458631,156
"WHEELER RIVER BELOW RUSSELL LAKE",2005-09-05,2005,248,92,0.178063453604848,156
"WHEELER RIVER BELOW RUSSELL LAKE",2006-03-04,2006,63,-93,0.155853330886041,156
"WHEELER RIVER BELOW RUSSELL LAKE",2007-05-08,2007,128,-28,0.136344820182185,156
"WHEELER RIVER BELOW RUSSELL LAKE",2008-07-18,2008,200,44,0.0778346016096196,156
"WHEELER RIVER BELOW RUSSELL LAKE",2009-07-26,2009,207,51,0.16159881279857,156
"WHEELER RIVER BELOW RUSSELL LAKE",2010-04-16,2010,106,-50,0.10481996494451,156
"WHEELER RIVER BELOW RUSSELL LAKE",2011-03-07,2011,66,-90,-0.000510992228777707,156
"WHEELER RIVER BELOW RUSSELL LAKE",2012-09-15,2012,259,103,0.0739869592164342,156
"WHEELER RIVER BELOW RUSSELL LAKE",2013-07-13,2013,194,38,0.0540724875416014,156
"WHEELER RIVER BELOW RUSSELL LAKE",2014-06-15,2014,166,10,0.0962359335381042,156
"WHEELER RIVER BELOW RUSSELL LAKE",2015-04-21,2015,111,-45,-0.017903509105121,156
"WHEELER RIVER BELOW RUSSELL LAKE",2016-10-29,2016,303,147,0.121192439387984,156
"WHEELER RIVER BELOW RUSSELL LAKE",2017-03-31,2017,90,-66,0.0834283126061242,156
"WHEELER RIVER BELOW RUSSELL LAKE",2018-08-02,2018,214,58,0.103298921502669,156
"WHEELER RIVER BELOW RUSSELL LAKE",2019-09-24,2019,267,111,0.146428694495752,156
"WHEELER RIVER BELOW RUSSELL LAKE",2020-08-31,2020,244,88,0.296706520868823,156
"WHEELER RIVER BELOW RUSSELL LAKE",2021-06-17,2021,168,12,0.187810200875829,156
"WHEELER RIVER BELOW RUSSELL LAKE",2022-05-23,2022,143,-13,0.0926939264286595,156
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2000-05-11,2000,132,-40,0.222944188801482,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2001-05-24,2001,144,-28,-0.00310267821533006,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2002-08-17,2002,229,57,0.113297132508357,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2003-05-06,2003,126,-46,0.0528223488368053,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2004-10-04,2004,278,106,0.048691291848,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2005-08-30,2005,242,70,0.308088229221424,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2006-05-04,2006,124,-48,0.148858199182519,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2007-05-13,2007,133,-39,0.217429625118664,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2008-05-23,2008,144,-28,0.13390872876166,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2009-08-06,2009,218,46,0.20636521365873,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2010-04-28,2010,118,-54,0.095453929782268,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2011-08-22,2011,234,62,0.0771688773767507,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2012-05-21,2012,142,-30,0.0824016597628545,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2013-03-16,2013,75,-97,0.0600963940168701,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2014-06-18,2014,169,-3,0.107885006956734,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2015-04-21,2015,111,-61,-0.143843992129828,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2016-08-11,2016,224,52,0.168588506542577,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2017-05-18,2017,138,-34,0.193461394478217,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2018-08-03,2018,215,43,0.267665662366626,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2019-09-02,2019,245,73,0.101194817206569,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2020-07-19,2020,201,29,0.258537979857876,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2021-05-30,2021,150,-22,0.181465142206843,172
"WATHAMAN RIVER BELOW WATHAMAN LAKE",2022-05-23,2022,143,-29,0.188098805850954,172
"LITTLE BEAVER RIVER NEAR THE MOUTH",2000-05-06,2000,127,-34,0.966162178964212,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2001-05-04,2001,124,-37,0.821864590323849,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2002-07-07,2002,188,27,0.456307362253543,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2003-05-16,2003,136,-25,0.426845230151001,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2004-05-31,2004,152,-9,0.397000756495277,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2005-08-17,2005,229,68,0.642627943269717,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2006-08-04,2006,216,55,0.478430316684595,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2007-05-03,2007,123,-38,1.06938539456155,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2008-05-24,2008,145,-16,0.512120253280684,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2009-07-24,2009,205,44,0.732710221949883,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2010-08-25,2010,237,76,0.751755720248649,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2011-05-19,2011,139,-22,0.483266225354591,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2012-05-10,2012,131,-30,0.842152660705053,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2013-05-19,2013,139,-22,0.570073950829105,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2014-07-01,2014,182,21,0.637049685292197,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2015-07-31,2015,212,51,0.574747770045293,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2016-05-02,2016,123,-38,0.471541356426235,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2017-05-21,2017,141,-20,0.814087396624554,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2018-05-09,2018,129,-32,0.723774139290319,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2019-08-30,2019,242,81,0.38182157593064,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2020-07-29,2020,211,50,0.60707669147671,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2021-05-24,2021,144,-17,0.49396927156731,161
"LITTLE BEAVER RIVER NEAR THE MOUTH",2022-05-13,2022,133,-28,0.531572523605051,161
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2000-09-15,2000,259,94,0.375423084219495,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2001-05-06,2001,126,-39,0.517688869475192,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2002-08-18,2002,230,65,0.23442269323915,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2003-05-14,2003,134,-31,0.110420900134765,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2004-08-12,2004,225,60,0.0897032097675492,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2005-04-25,2005,115,-50,0.560071634118412,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2006-04-24,2006,114,-51,0.39328554523796,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2007-05-03,2007,123,-42,0.683875793482422,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2008-05-20,2008,141,-24,0.361262245409104,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2009-07-27,2009,208,43,0.448409726471037,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2010-09-03,2010,246,81,0.440901300332556,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2011-08-23,2011,235,70,0.292565698614126,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2012-05-09,2012,130,-35,0.418793301689037,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2013-05-18,2013,138,-27,0.293184855080386,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2014-05-21,2014,141,-24,0.255588651946326,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2015-08-02,2015,214,49,0.430568650408204,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2016-08-04,2016,217,52,0.137771472919933,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2017-05-23,2017,143,-22,0.686286388679176,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2018-05-08,2018,128,-37,0.391008281856586,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2019-09-01,2019,244,79,0.12716041755982,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2020-07-29,2020,211,46,0.466228177859347,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2021-05-17,2021,137,-28,0.267813387862354,165
"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",2022-06-06,2022,157,-8,0.235136552865782,165
"SEAL RIVER BELOW GREAT ISLAND",2000-06-01,2000,153,-35,0.237221789310198,188
"SEAL RIVER BELOW GREAT ISLAND",2001-05-22,2001,142,-46,0.209000880036578,188
"SEAL RIVER BELOW GREAT ISLAND",2002-09-23,2002,266,78,0.1466022507254,188
"SEAL RIVER BELOW GREAT ISLAND",2003-06-11,2003,162,-26,0.0505342719833581,188
"SEAL RIVER BELOW GREAT ISLAND",2004-06-08,2004,160,-28,0.127535889171345,188
"SEAL RIVER BELOW GREAT ISLAND",2005-05-30,2005,150,-38,0.238482485237561,188
"SEAL RIVER BELOW GREAT ISLAND",2006-09-09,2006,252,64,0.093222828057538,188
"SEAL RIVER BELOW GREAT ISLAND",2007-05-21,2007,141,-47,0.249794246819781,188
"SEAL RIVER BELOW GREAT ISLAND",2008-03-25,2008,85,-103,0.0552756858333631,188
"SEAL RIVER BELOW GREAT ISLAND",2009-07-31,2009,212,24,0.169245564292716,188
"SEAL RIVER BELOW GREAT ISLAND",2010-03-31,2010,90,-98,0.0421744282865409,188
"SEAL RIVER BELOW GREAT ISLAND",2011-09-06,2011,249,61,0.0851569519622397,188
"SEAL RIVER BELOW GREAT ISLAND",2012-05-16,2012,137,-51,0.247537061729372,188
"SEAL RIVER BELOW GREAT ISLAND",2013-05-27,2013,147,-41,0.172000627787962,188
"SEAL RIVER BELOW GREAT ISLAND",2014-10-26,2014,299,111,0.113425700321804,188
"SEAL RIVER BELOW GREAT ISLAND",2015-03-01,2015,60,-128,0.0171344926178457,188
"SEAL RIVER BELOW GREAT ISLAND",2016-09-29,2016,273,85,0.0237525216389876,188
"SEAL RIVER BELOW GREAT ISLAND",2017-06-01,2017,152,-36,0.182135723783735,188
"SEAL RIVER BELOW GREAT ISLAND",2018-05-26,2018,146,-42,0.158064625435028,188
"SEAL RIVER BELOW GREAT ISLAND",2019-09-08,2019,251,63,0.111017648760667,188
"SEAL RIVER BELOW GREAT ISLAND",2020-06-16,2020,168,-20,0.150004611380314,188
"SEAL RIVER BELOW GREAT ISLAND",2021-06-03,2021,154,-34,0.150345427852173,188
"SEAL RIVER BELOW GREAT ISLAND",2022-05-24,2022,144,-44,0.134472079202246,188
"KAZAN RIVER ABOVE KAZAN FALLS",2000-06-30,2000,182,-20,0.0838893528259224,202
"KAZAN RIVER ABOVE KAZAN FALLS",2001-06-11,2001,162,-40,0.195781317104241,202
"KAZAN RIVER ABOVE KAZAN FALLS",2002-09-05,2002,248,46,0.082552876160076,202
"KAZAN RIVER ABOVE KAZAN FALLS",2003-06-13,2003,164,-38,0.185841984226499,202
"KAZAN RIVER ABOVE KAZAN FALLS",2004-06-26,2004,178,-24,0.0165620258045536,202
"KAZAN RIVER ABOVE KAZAN FALLS",2005-06-18,2005,169,-33,0.139388867946256,202
"KAZAN RIVER ABOVE KAZAN FALLS",2006-06-12,2006,163,-39,0.21886801036132,202
"KAZAN RIVER ABOVE KAZAN FALLS",2007-06-30,2007,181,-21,0.0941093878019352,202
"KAZAN RIVER ABOVE KAZAN FALLS",2008-05-18,2008,139,-63,0.0902583383304907,202
"KAZAN RIVER ABOVE KAZAN FALLS",2009-04-29,2009,119,-83,0.00900204060589882,202
"KAZAN RIVER ABOVE KAZAN FALLS",2010-06-18,2010,169,-33,0.125205527311557,202
"KAZAN RIVER ABOVE KAZAN FALLS",2011-06-28,2011,179,-23,0.118980880365447,202
"KAZAN RIVER ABOVE KAZAN FALLS",2012-06-13,2012,165,-37,0.284259290769789,202
"KAZAN RIVER ABOVE KAZAN FALLS",2013-06-12,2013,163,-39,0.272057203252413,202
"KAZAN RIVER ABOVE KAZAN FALLS",2014-06-10,2014,161,-41,0.0885287759360467,202
"KAZAN RIVER ABOVE KAZAN FALLS",2015-06-18,2015,169,-33,0.181706154957518,202
"KAZAN RIVER ABOVE KAZAN FALLS",2016-07-06,2016,188,-14,0.0593211318798066,202
"KAZAN RIVER ABOVE KAZAN FALLS",2017-06-21,2017,172,-30,0.164443620460995,202
"KAZAN RIVER ABOVE KAZAN FALLS",2018-06-19,2018,170,-32,0.0952060209071408,202
"KAZAN RIVER ABOVE KAZAN FALLS",2019-08-27,2019,239,37,0.0240610692477545,202
"KAZAN RIVER ABOVE KAZAN FALLS",2020-09-14,2020,258,56,0.0781917908349687,202
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2004-08-30,2004,243,42,-0.18734514630415,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2005-06-20,2005,171,-30,0.796038530027145,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2006-06-19,2006,170,-31,0.711118101165525,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2007-07-03,2007,184,-17,0.519122043081277,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2008-06-30,2008,182,-19,0.588332174527967,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2009-06-30,2009,181,-20,0.386891343865366,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2010-06-30,2010,181,-20,0.500724218391546,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2011-06-27,2011,178,-23,0.772598399160479,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2012-06-27,2012,179,-22,0.648039348661683,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2013-06-16,2013,167,-34,0.76252927601645,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2014-06-20,2014,171,-30,0.31677903616642,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2015-06-30,2015,181,-20,0.531356209114553,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2016-06-20,2016,172,-29,0.648952638507916,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2017-06-16,2017,167,-34,0.727193300835192,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2018-06-26,2018,177,-24,0.527243171592122,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2019-06-20,2019,171,-30,0.62508346871223,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2020-06-27,2020,179,-22,0.676167542227769,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2021-06-25,2021,176,-25,0.639088753026894,201
"BROWN RIVER AT THE OUTLET OF BROWN LAKE",2022-06-15,2022,166,-35,0.837241884132606,201
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2000-07-07,2000,189,53,2.24844401018637,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2001-07-26,2001,207,71,3.40914063898861,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2002-10-09,2002,282,146,1.28446574087332,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2003-04-22,2003,112,-24,2.59545083039702,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2004-07-09,2004,191,55,4.57150924848222,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2005-03-13,2005,72,-64,2.8610597741463,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2006-05-27,2006,147,11,2.02273633188731,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2007-05-06,2007,126,-10,3.66886289439679,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2008-05-01,2008,122,-14,2.69142574217392,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2009-04-23,2009,113,-23,2.36100360977741,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2010-07-16,2010,197,61,1.49815369941167,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2011-06-25,2011,176,40,3.98706746625194,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2012-07-25,2012,207,71,3.01224176477823,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2013-06-14,2013,165,29,2.91145795305167,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2014-04-24,2014,114,-22,2.78350811640112,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2015-04-02,2015,92,-44,3.32330399063578,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2016-06-17,2016,169,33,4.31219947401763,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2017-09-22,2017,265,129,3.12642403285182,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2018-06-13,2018,164,28,3.603997861349,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2019-06-29,2019,180,44,3.07851113487303,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2020-07-02,2020,184,48,3.40613246114812,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2021-09-03,2021,246,110,3.23928346493449,136
"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",2022-04-28,2022,118,-18,2.50819756306374,136
"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",2005-03-15,2005,74,-62,1.59439655009264,136
"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",2006-05-29,2006,149,13,0.390246437002604,136
"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",2007-05-08,2007,128,-8,1.2821094100167,136
"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",2008-05-06,2008,127,-9,0.867398804930542,136
"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",2009-04-23,2009,113,-23,0.827397230134928,136
"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",2010-08-31,2010,243,107,0.873554338432147,136
"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",2011-06-26,2011,177,41,1.59118734156061,136
