"station","year","month","variable","value"
"07FB001",2004,5,"snowfall",0.0197042012597077
"07FB001",2004,6,"snowfall",2.16545846650391e-06
"07FB001",2004,7,"snowfall",0
"07FB001",2004,8,"snowfall",0.00491885767773203
"07FB001",2004,9,"snowfall",0.0438882215069935
"07FB001",2004,10,"snowfall",0.0470092956751268
"07FB001",2004,11,"snowfall",0.0900217789601577
"07FB001",2004,12,"snowfall",0.0642604133277458
"07FB001",2005,1,"snowfall",0.0618881577906408
"07FB001",2005,2,"snowfall",0.0406296736055773
"07FB001",2005,3,"snowfall",0.0633220971420137
"07FB001",2005,4,"snowfall",0.0193649918113323
"07FB001",2005,5,"snowfall",0.0332922574945816
"07FB001",2005,6,"snowfall",2.49001374468514e-05
"07FB001",2005,7,"snowfall",0
"07FB001",2005,8,"snowfall",2.04126897484931e-06
"07FB001",2005,9,"snowfall",0.00476031604412641
"07FB001",2005,10,"snowfall",0.0387751711243778
"07FB001",2005,11,"snowfall",0.0532774322639987
"07FB001",2005,12,"snowfall",0.0280254231978502
"07FB001",2006,1,"snowfall",0.0508722205323945
"07FB001",2006,2,"snowfall",0.0471201637846805
"07FB001",2006,3,"snowfall",0.0277898431749365
"07FB001",2006,4,"snowfall",0.026463180453458
"07FB001",2006,5,"snowfall",0.00826891301648048
"07FB001",2006,6,"snowfall",1.33532398571384e-06
"07FB001",2006,7,"snowfall",0
"07FB001",2006,8,"snowfall",0
"07FB001",2006,9,"snowfall",0.0151580371785267
"07FB001",2006,10,"snowfall",0.0701488123244932
"07FB001",2006,11,"snowfall",0.107652021790963
"07FB001",2006,12,"snowfall",0.0676495102105445
"07FB001",2007,1,"snowfall",0.0806399615245833
"07FB001",2007,2,"snowfall",0.0666225680040865
"07FB001",2007,3,"snowfall",0.10425294119495
"07FB001",2007,4,"snowfall",0.0304298982378621
"07FB001",2007,5,"snowfall",0.0207512059615547
"07FB001",2007,6,"snowfall",8.07013261523702e-06
"07FB001",2007,7,"snowfall",0
"07FB001",2007,8,"snowfall",7.82801403784136e-05
"07FB001",2007,9,"snowfall",0.00878590746480941
"07FB001",2007,10,"snowfall",0.044615617462692
"07FB001",2007,11,"snowfall",0.0752523383496462
"07FB001",2007,12,"snowfall",0.0571326481076093
"07FB001",2008,1,"snowfall",0.0572623077867843
"07FB001",2008,2,"snowfall",0.0651496233210554
"07FB001",2008,3,"snowfall",0.0463993359516308
"07FB001",2008,4,"snowfall",0.0457886217639184
"07FB001",2008,5,"snowfall",0.0121909776218417
"07FB001",2008,6,"snowfall",0.000307932295187219
"07FB001",2008,7,"snowfall",0
"07FB001",2008,8,"snowfall",0.000870196703838246
"07FB001",2008,9,"snowfall",0.00783863164678055
"07FB001",2008,10,"snowfall",0.0280701820228447
"07FB001",2008,11,"snowfall",0.0796646026401484
"07FB001",2008,12,"snowfall",0.0686089811353639
"07FB001",2009,1,"snowfall",0.0671695738450045
"07FB001",2009,2,"snowfall",0.029262274959982
"07FB001",2009,3,"snowfall",0.0587397879702062
"07FB001",2009,4,"snowfall",0.040125291357643
"07FB001",2009,5,"snowfall",0.0310305185211005
"07FB001",2009,6,"snowfall",0.00014688318711499
"07FB001",2009,7,"snowfall",0
"07FB001",2009,8,"snowfall",0
"07FB001",2009,9,"snowfall",0.00583971498640599
"07FB001",2009,10,"snowfall",0.0788263280048735
"07FB001",2009,11,"snowfall",0.100285087455001
"07FB001",2009,12,"snowfall",0.0402812498581968
"07FB001",2010,1,"snowfall",0.0427678943136001
"07FB001",2010,2,"snowfall",0.00793278573970687
"07FB001",2010,3,"snowfall",0.0328806055497609
"07FB001",2010,4,"snowfall",0.0227439978371764
"07FB001",2010,5,"snowfall",0.0389205380204486
"07FB001",2010,6,"snowfall",2.01094822392213e-05
"07FB001",2010,7,"snowfall",1.25094988104873e-07
"07FB001",2010,8,"snowfall",1.88577748934254e-05
"07FB001",2010,9,"snowfall",0.010278576619778
"07FB001",2010,10,"snowfall",0.0288757585990984
"07FB001",2010,11,"snowfall",0.0452587698543833
"07FB001",2010,12,"snowfall",0.0461389024719295
"07FB001",2011,1,"snowfall",0.111208863953608
"07FB001",2011,2,"snowfall",0.0803353170322665
"07FB001",2011,3,"snowfall",0.0483210894268143
"07FB001",2011,4,"snowfall",0.0404958908393586
"07FB001",2011,5,"snowfall",0.00743798503561117
"07FB001",2011,6,"snowfall",0.00559646828548087
"07FB001",2011,7,"snowfall",4.03043250553386e-06
"07FB001",2011,8,"snowfall",1.83839902944546e-06
"07FB001",2011,9,"snowfall",0.00222202104738162
"07FB001",2011,10,"snowfall",0.0374360858445628
"07FB001",2011,11,"snowfall",0.10631088712635
"07FB001",2011,12,"snowfall",0.0714383259077219
"07FB001",2012,1,"snowfall",0.105767752787643
"07FB001",2012,2,"snowfall",0.0235765023847263
"07FB001",2012,3,"snowfall",0.0507026725417849
"07FB001",2012,4,"snowfall",0.0406361205849654
"07FB001",2012,5,"snowfall",0.00925762237570986
"07FB001",2012,6,"snowfall",0.00172307113396976
"07FB001",2012,7,"snowfall",3.99832334438766e-07
"07FB001",2012,8,"snowfall",0
"07FB001",2012,9,"snowfall",0.00104264319254739
"07FB001",2012,10,"snowfall",0.080448206830721
"07FB001",2012,11,"snowfall",0.0678594762860776
"07FB001",2012,12,"snowfall",0.0645321558466063
"07FB001",2013,1,"snowfall",0.0383170701240888
"07FB001",2013,2,"snowfall",0.0590187742420955
"07FB001",2013,3,"snowfall",0.0549757583731573
"07FB001",2013,4,"snowfall",0.0573391420725621
"07FB001",2013,5,"snowfall",0.00611354454964069
"07FB001",2013,6,"snowfall",2.13039621048846e-07
"07FB001",2013,7,"snowfall",0.000131452845952067
"07FB001",2013,8,"snowfall",0
"07FB001",2013,9,"snowfall",0.00413963235269409
"07FB001",2013,10,"snowfall",0.0262299596942762
"07FB001",2013,11,"snowfall",0.0840741510402463
"07FB001",2013,12,"snowfall",0.168314334508454
"07FB001",2014,1,"snowfall",0.0488448948073629
"07FB001",2014,2,"snowfall",0.0411981021633795
"07FB001",2014,3,"snowfall",0.0447126194245259
"07FB001",2014,4,"snowfall",0.043474880914535
"07FB001",2014,5,"snowfall",0.00159440512051472
"07FB001",2014,6,"snowfall",0.00286148098515518
"07FB001",2014,7,"snowfall",0
"07FB001",2014,8,"snowfall",0
"07FB001",2014,9,"snowfall",0.00935492420433818
"07FB001",2014,10,"snowfall",0.043827456714284
"07FB001",2014,11,"snowfall",0.0742935830613096
"07FB001",2014,12,"snowfall",0.0444978195177435
"07FB001",2015,1,"snowfall",0.0806307753411621
"07FB001",2015,2,"snowfall",0.0629477931529073
"07FB001",2015,3,"snowfall",0.0647901100785539
"07FB001",2015,4,"snowfall",0.0347767787886284
"07FB001",2015,5,"snowfall",0.0240916888057158
"07FB001",2015,6,"snowfall",0.00345865166076274
"07FB001",2015,7,"snowfall",0
"07FB001",2015,8,"snowfall",2.53206997198134e-06
"07FB001",2015,9,"snowfall",0.00590268433631511
"07FB001",2015,10,"snowfall",0.0249662321977668
"07FB001",2015,11,"snowfall",0.0472774940255557
"07FB001",2015,12,"snowfall",0.0573232172484919
"07FB001",2016,1,"snowfall",0.0408510453780631
"07FB001",2016,2,"snowfall",0.0455065357651969
"07FB001",2016,3,"snowfall",0.0725625122771628
"07FB001",2016,4,"snowfall",0.0143692509838073
"07FB001",2016,5,"snowfall",0.0243834637783699
"07FB001",2016,6,"snowfall",0.0273363081263678
"07FB001",2016,7,"snowfall",5.72416313977076e-06
"07FB001",2016,8,"snowfall",0.000381733568115547
"07FB001",2016,9,"snowfall",0.00939963348773973
"07FB001",2016,10,"snowfall",0.0903251623660618
"07FB001",2016,11,"snowfall",0.0405834305945119
"07FB001",2016,12,"snowfall",0.0537134139679449
"07FB001",2017,1,"snowfall",0.0623795593435161
"07FB001",2017,2,"snowfall",0.0356410296908416
"07FB001",2017,3,"snowfall",0.0564486059752387
"07FB001",2017,4,"snowfall",0.0646784641200824
"07FB001",2017,5,"snowfall",0.0189319171212277
"07FB001",2017,6,"snowfall",0.0047701263561973
"07FB001",2017,7,"snowfall",0
"07FB001",2017,8,"snowfall",0
"07FB001",2017,9,"snowfall",0.0165844341533212
"07FB001",2017,10,"snowfall",0.0799635711105624
"07FB001",2017,11,"snowfall",0.125881101133091
"07FB001",2017,12,"snowfall",0.017905826463022
"07FB001",2018,1,"snowfall",0.0623299599454717
"07FB001",2018,2,"snowfall",0.0717294872789198
"07FB001",2018,3,"snowfall",0.0850437275291184
"07FB001",2018,4,"snowfall",0.0380044562486333
"07FB001",2018,5,"snowfall",0.000373376559566124
"07FB001",2018,6,"snowfall",0.00167425148123561
"07FB001",2018,7,"snowfall",5.36771280771544e-05
"07FB001",2018,8,"snowfall",0
"07FB001",2018,9,"snowfall",0.0219025184313087
"07FB001",2018,10,"snowfall",0.0287286077862327
"07FB001",2018,11,"snowfall",0.0870403907119436
"07FB001",2018,12,"snowfall",0.100212330811148
"07FB001",2019,1,"snowfall",0.0725359348879377
"07FB001",2019,2,"snowfall",0.0340087712811825
"07FB001",2019,3,"snowfall",0.0199922434557718
"07FB001",2019,4,"snowfall",0.0327448370715645
"07FB001",2019,5,"snowfall",0.0190473982484681
"07FB001",2019,6,"snowfall",0.00765439598202655
"07FB001",2019,7,"snowfall",0
"07FB001",2019,8,"snowfall",0.000437911300508852
"07FB001",2019,9,"snowfall",0.0061394031050039
"07FB001",2019,10,"snowfall",0.0724474559969312
"07FB001",2019,11,"snowfall",0.105145213224644
"07FB001",2019,12,"snowfall",0.0480132594368196
"07FB001",2020,1,"snowfall",0.0943638739234217
"07FB001",2020,2,"snowfall",0.0555005230760042
"07FB001",2020,3,"snowfall",0.0827072273748768
"07FB001",2020,4,"snowfall",0.01799414765104
"07FB001",2020,5,"snowfall",0.00651536763969398
"07FB001",2020,6,"snowfall",0.000219077972294106
"07FB001",2020,7,"snowfall",0
"07FB001",2020,8,"snowfall",0
"07FB001",2020,9,"snowfall",0.00124432518014861
"07FB001",2020,10,"snowfall",0.0661617334815553
"07FB001",2020,11,"snowfall",0.0904221160383542
"07FB001",2020,12,"snowfall",0.071811331453596
"07FB001",2021,1,"snowfall",0.053121493267879
"07FB001",2021,2,"snowfall",0.063774848322249
"07FB001",2021,3,"snowfall",0.0747747461198339
"07FB001",2021,4,"snowfall",0.0328950002662416
"07FB001",2021,5,"snowfall",0.0184345298632382
"07FB001",2021,6,"snowfall",1.12388268407263e-05
"07FB001",2021,7,"snowfall",0
"07FB001",2021,8,"snowfall",0.000239689564868923
"07FB001",2021,9,"snowfall",0.00422007723672694
"07FB001",2021,10,"snowfall",0.0596290240336451
"07FB001",2021,11,"snowfall",0.11072141858906
"07FB001",2021,12,"snowfall",0.0477468385214998
"07FB001",2022,1,"snowfall",0.0777556503102884
"07FB001",2022,2,"snowfall",0.0666844590630542
"07FB001",2022,3,"snowfall",0.0364349494677841
"07FB001",2022,4,"snowfall",0.0518896529922563
"07FB001",2022,5,"snowfall",0.0365794135664742
"07FB001",2022,6,"snowfall",3.24914694236863e-05
"07FB001",2022,7,"snowfall",0
"07FB001",2022,8,"snowfall",0
"07FB001",2022,9,"snowfall",0.000877879232155302
"07FB001",2022,10,"snowfall",0.0382763008011779
"07FB001",2022,11,"snowfall",0.0712767269219254
"07FB001",2022,12,"snowfall",0.0494881318536758
"07FB001",2023,1,"snowfall",0.0530903236929644
"07FB001",2023,2,"snowfall",0.0840111233664179
"07FB001",2023,3,"snowfall",0.0313639486759163
"07FB001",2023,4,"snowfall",0.0342659859522809
"07FB001",2023,5,"snowfall",2.60734865256015e-06
"07FB001",2023,6,"snowfall",4.55164657140425e-05
"07FB001",2023,7,"snowfall",9.64607164723981e-07
"07FB001",2023,8,"snowfall",0
"07FB001",2023,9,"snowfall",0.000165356744915835
"07FB001",2023,10,"snowfall",0.00657741553664613
"07FB001",2023,11,"snowfall",0.0507726540999733
"07FB001",2023,12,"snowfall",0.0427294736312014
"07FB001",2024,1,"snowfall",0.0394994618874802
"07FB001",2024,2,"snowfall",0.0332021741753444
"07FB001",2024,3,"snowfall",0.0207096625952128
"07FB001",2024,4,"snowfall",0.0307714988809736
"07FB001",2024,5,"snowfall",0.012658304244992
"07FB001",2024,6,"snowfall",0.00100546796128603
"07FB001",2024,7,"snowfall",0
"07FB001",2024,8,"snowfall",0
"07FB001",2024,9,"snowfall",0.0106595219724294
"07FB001",2024,10,"snowfall",0.0507581453620138
"07FB001",2024,11,"snowfall",0.104187369345742
"07FB001",2024,12,"snowfall",0.0672763525280222
"07FB002",1999,1,"snowfall",0.0898195965133819
"07FB002",1999,2,"snowfall",0.0568646310957233
"07FB002",1999,3,"snowfall",0.0372338384729974
"07FB002",1999,4,"snowfall",0.0482991825583043
"07FB002",1999,5,"snowfall",0.0346518340434051
"07FB002",1999,6,"snowfall",0.00985200110401329
"07FB002",1999,7,"snowfall",0.000320293305049513
"07FB002",1999,8,"snowfall",1.09911957486234e-07
"07FB002",1999,9,"snowfall",0.0190936417279601
"07FB002",1999,10,"snowfall",0.0296482944537831
"07FB002",1999,11,"snowfall",0.0683558167815644
"07FB002",1999,12,"snowfall",0.064880459118222
"07FB002",2000,1,"snowfall",0.0473498577804715
"07FB002",2000,2,"snowfall",0.0200186643990779
"07FB002",2000,3,"snowfall",0.0556062189272595
"07FB002",2000,4,"snowfall",0.0360665002961763
"07FB002",2000,5,"snowfall",0.0233644537078174
"07FB002",2000,6,"snowfall",0.000879401798803753
"07FB002",2000,7,"snowfall",0.000737746462896664
"07FB002",2000,8,"snowfall",0.00932852202431564
"07FB002",2000,9,"snowfall",0.0389877042462116
"07FB002",2000,10,"snowfall",0.0562676637485934
"07FB002",2000,11,"snowfall",0.0359963360275288
"07FB002",2000,12,"snowfall",0.036460001462385
"07FB002",2001,1,"snowfall",0.0398420746668014
"07FB002",2001,2,"snowfall",0.0230613688646173
"07FB002",2001,3,"snowfall",0.057196505637878
"07FB002",2001,4,"snowfall",0.0514761678875048
"07FB002",2001,5,"snowfall",0.025126564236485
"07FB002",2001,6,"snowfall",0.00426591513344712
"07FB002",2001,7,"snowfall",0
"07FB002",2001,8,"snowfall",0
"07FB002",2001,9,"snowfall",0.00153122180113819
"07FB002",2001,10,"snowfall",0.0570790740072872
"07FB002",2001,11,"snowfall",0.0759791844916391
"07FB002",2001,12,"snowfall",0.0552971364715144
"07FB002",2002,1,"snowfall",0.0523778748831043
"07FB002",2002,2,"snowfall",0.0569313098722629
"07FB002",2002,3,"snowfall",0.0888448102199207
"07FB002",2002,4,"snowfall",0.0733997538306876
"07FB002",2002,5,"snowfall",0.0487125901420369
"07FB002",2002,6,"snowfall",0.0125928733347912
"07FB002",2002,7,"snowfall",0.00895280608350425
"07FB002",2002,8,"snowfall",0.00174921842826106
"07FB002",2002,9,"snowfall",0.0167640561589101
"07FB002",2002,10,"snowfall",0.0331611734620645
"07FB002",2002,11,"snowfall",0.0445433845588749
"07FB002",2002,12,"snowfall",0.0144216657049831
"07FB002",2003,1,"snowfall",0.095301351066694
"07FB002",2003,2,"snowfall",0.0389676499539636
"07FB002",2003,3,"snowfall",0.0706437969776401
"07FB002",2003,4,"snowfall",0.0499994996269104
"07FB002",2003,5,"snowfall",0.0317576016464611
"07FB002",2003,6,"snowfall",0.000297196788241995
"07FB002",2003,7,"snowfall",1.5982697105731e-05
"07FB002",2003,8,"snowfall",4.17541785908984e-05
"07FB002",2003,9,"snowfall",0.0146518874805479
"07FB002",2003,10,"snowfall",0.0615358244758291
"07FB002",2003,11,"snowfall",0.0576949065210744
"07FB002",2003,12,"snowfall",0.0300475695713978
"07FB002",2004,1,"snowfall",0.0454231722238929
"07FB002",2004,2,"snowfall",0.0169454900341801
"07FB002",2004,3,"snowfall",0.0784016655835853
"07FB002",2004,4,"snowfall",0.0218073849141069
"07FB002",2004,5,"snowfall",0.0239001189001234
"07FB002",2004,6,"snowfall",4.76377911590124e-06
"07FB002",2004,7,"snowfall",0
"07FB002",2004,8,"snowfall",0.00701511049499142
"07FB002",2004,9,"snowfall",0.0406207738043362
"07FB002",2004,10,"snowfall",0.0465047832842038
"07FB002",2004,11,"snowfall",0.0933601930858988
"07FB002",2004,12,"snowfall",0.0689557750289274
"07FB002",2005,1,"snowfall",0.0605641929052562
"07FB002",2005,2,"snowfall",0.0405765867868567
"07FB002",2005,3,"snowfall",0.0603680961593971
"07FB002",2005,4,"snowfall",0.0174592465075797
"07FB002",2005,5,"snowfall",0.0409639983750748
"07FB002",2005,6,"snowfall",4.42050323460697e-05
"07FB002",2005,7,"snowfall",0
"07FB002",2005,8,"snowfall",4.49057539701424e-06
"07FB002",2005,9,"snowfall",0.00871791893932919
"07FB002",2005,10,"snowfall",0.0392974576978827
"07FB002",2005,11,"snowfall",0.0578748720792201
"07FB002",2005,12,"snowfall",0.0264424800368828
"07FB002",2006,1,"snowfall",0.0511638875503922
"07FB002",2006,2,"snowfall",0.0514736094585646
"07FB002",2006,3,"snowfall",0.022527266819542
"07FB002",2006,4,"snowfall",0.0311373849994658
"07FB002",2006,5,"snowfall",0.0106264197961717
"07FB002",2006,6,"snowfall",2.93757124295584e-06
"07FB002",2006,7,"snowfall",0
"07FB002",2006,8,"snowfall",0
"07FB002",2006,9,"snowfall",0.0196046715594328
"07FB002",2006,10,"snowfall",0.0823268448850483
"07FB002",2006,11,"snowfall",0.106217572861231
"07FB002",2006,12,"snowfall",0.0614996150058215
"07FB002",2007,1,"snowfall",0.0842045001086015
"07FB002",2007,2,"snowfall",0.067393097389861
"07FB002",2007,3,"snowfall",0.106211989767356
"07FB002",2007,4,"snowfall",0.0301107963269253
"07FB002",2007,5,"snowfall",0.0230987627435363
"07FB002",2007,6,"snowfall",1.74829428562771e-05
"07FB002",2007,7,"snowfall",0
"07FB002",2007,8,"snowfall",2.54809575691039e-05
"07FB002",2007,9,"snowfall",0.00961906861046013
"07FB002",2007,10,"snowfall",0.0486038651842295
"07FB002",2007,11,"snowfall",0.0752224823691563
"07FB002",2007,12,"snowfall",0.0534144652279863
"07FB002",2008,1,"snowfall",0.0570155510508811
"07FB002",2008,2,"snowfall",0.0643162427411863
"07FB002",2008,3,"snowfall",0.0458538436293764
"07FB002",2008,4,"snowfall",0.0479879008793205
"07FB002",2008,5,"snowfall",0.0171259945092221
"07FB002",2008,6,"snowfall",0.000443943732399294
"07FB002",2008,7,"snowfall",0
"07FB002",2008,8,"snowfall",0.00168149890336513
"07FB002",2008,9,"snowfall",0.0113157789627499
"07FB002",2008,10,"snowfall",0.0284957483982249
"07FB002",2008,11,"snowfall",0.0751469094077009
"07FB002",2008,12,"snowfall",0.0734415817554521
"07FB002",2009,1,"snowfall",0.0727273708500372
"07FB002",2009,2,"snowfall",0.0320490859769595
"07FB002",2009,3,"snowfall",0.0626559845029158
"07FB002",2009,4,"snowfall",0.0434409594107563
"07FB002",2009,5,"snowfall",0.0303959912726503
"07FB002",2009,6,"snowfall",0.000213112296887746
"07FB002",2009,7,"snowfall",0
"07FB002",2009,8,"snowfall",0
"07FB002",2009,9,"snowfall",0.00774057492800615
"07FB002",2009,10,"snowfall",0.0784490240660444
"07FB002",2009,11,"snowfall",0.112056803781728
"07FB002",2009,12,"snowfall",0.0441558746819257
"07FB002",2010,1,"snowfall",0.0396048817608062
"07FB002",2010,2,"snowfall",0.00925698980432112
"07FB002",2010,3,"snowfall",0.0292541266303688
"07FB002",2010,4,"snowfall",0.026803873749775
"07FB002",2010,5,"snowfall",0.0419231041677676
"07FB002",2010,6,"snowfall",2.36782021758549e-05
"07FB002",2010,7,"snowfall",2.7346095022575e-07
"07FB002",2010,8,"snowfall",4.14659461396997e-05
"07FB002",2010,9,"snowfall",0.0153429416390313
"07FB002",2010,10,"snowfall",0.0289276795281646
"07FB002",2010,11,"snowfall",0.0509131019578489
"07FB002",2010,12,"snowfall",0.0439359008979731
"07FB002",2011,1,"snowfall",0.116875241795116
"07FB002",2011,2,"snowfall",0.0859377614642124
"07FB002",2011,3,"snowfall",0.0497816003308006
"07FB002",2011,4,"snowfall",0.040778435644583
"07FB002",2011,5,"snowfall",0.00746218575646758
"07FB002",2011,6,"snowfall",0.00616865979233865
"07FB002",2011,7,"snowfall",8.86652433577614e-06
"07FB002",2011,8,"snowfall",3.97981538471266e-06
"07FB002",2011,9,"snowfall",0.00297585367096743
"07FB002",2011,10,"snowfall",0.0378024331363126
"07FB002",2011,11,"snowfall",0.106907365052247
"07FB002",2011,12,"snowfall",0.0795778384086322
"07FB002",2012,1,"snowfall",0.109453052854108
"07FB002",2012,2,"snowfall",0.0267500274416175
"07FB002",2012,3,"snowfall",0.0543421440212772
"07FB002",2012,4,"snowfall",0.0383507183576336
"07FB002",2012,5,"snowfall",0.00922770064708937
"07FB002",2012,6,"snowfall",0.00269663446247777
"07FB002",2012,7,"snowfall",8.79588758443164e-07
"07FB002",2012,8,"snowfall",0
"07FB002",2012,9,"snowfall",0.000943836163764509
"07FB002",2012,10,"snowfall",0.0855361780126755
"07FB002",2012,11,"snowfall",0.066124839532138
"07FB002",2012,12,"snowfall",0.0641036642130526
"07FB002",2013,1,"snowfall",0.0445329146130687
"07FB002",2013,2,"snowfall",0.0647141331155236
"07FB002",2013,3,"snowfall",0.0644945939545676
"07FB002",2013,4,"snowfall",0.0628415811839997
"07FB002",2013,5,"snowfall",0.00461057654379261
"07FB002",2013,6,"snowfall",4.68664586721301e-07
"07FB002",2013,7,"snowfall",0.000112128145229013
"07FB002",2013,8,"snowfall",0
"07FB002",2013,9,"snowfall",0.00495837637747937
"07FB002",2013,10,"snowfall",0.0280780590812353
"07FB002",2013,11,"snowfall",0.0881010987699654
